Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,First Tab Description (product.metafields.custom.first_tab_description),First Tab Title (product.metafields.custom.first_tittle_one),Fourth Tab Description (product.metafields.custom.fourth_tab_description),Fourth Tab Title (product.metafields.custom.fourth_tab_title),Second Tab Description (product.metafields.custom.second_tab_description),Second Tab Descriptions (product.metafields.custom.second_tab_descriptions),Second Tab Title (product.metafields.custom.second_tab_title),Third Tab Description (product.metafields.custom.third_tab_description),Third Tab Title (product.metafields.custom.third_tab_title),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),contact (product.metafields.my_fields.contact),Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Size (product.metafields.shopify.size),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Standard Shipping (product.metafields.standard_fields.shipping),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Included / united,Price / united,Compare At Price / united,Status
too-cute-to-care-copy,,,,,,,,,5XL,,,,,,,,1933-5XL,5000.0,shopify,100,continue,manual,35500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
too-cute-to-care-copy,,,,,,,,,6XL,,,,,,,,1933-6XL,5000.0,shopify,100,continue,manual,35500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
too-cute-to-care-copy,,,,,,,,,Custom,,,,,,,,1933-Custom,5000.0,shopify,100,continue,manual,35500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
cloud-blouse-set-copy,Cloud blouse set,<p>                    </p>,Papa Don't Preach by Shubhika,Uncategorized,Indian Bridal,"allwomen, lon25, mto, newarrival, Skirt",true,Size,XXS,,,,,,,,1909-XXS,5000.0,shopify,100,continue,manual,35500.00,,true,true,,https://cdn.shopify.com/s/files/1/0895/7760/files/kissmesunshine2.jpg?v=1746767902,1,"",false,,,,,,,,,,,,,," <br> <br>

Color: Pink<br>
Product code: 1909<br>
No of pcs: 1<br>
Composition: satin<br>",Product Information,"<p>""Please note that RTS products may have minor defects.
 No exchanges or refunds are available on any product.""<br>Manufacture and marketed by: &nbsp;WW Papa Don't Preach, &nbsp;104, S.J. House, Sitaram Mill Compound, Lower Parel East, Mumbai, Maharashtra 400012<br>Country of Origin: India</p>",Additional Information,,"The processing time is 3-4 weeks from the date of placing the order. <br>
  
 

  
 

  
  
  
 

  
 

  Sale items may take up to 10 days for dispatch. <br> For any Queries or Assistance 
  
 

  
 

  Call or Whatsapp - 9967996897. <br>
  
 

  
 

  Email us at digitalsales@papadontpreach.com",Delivery Timelines,"Each garment from Papa Dont Preach carries the soul of our ancient Indian crafts — hand-dyed, hand-embroidered, and masterfully created by third generation karigars. No two hands are the same, and neither are the pieces they bring to life. The garment you now hold or see is a singular creation, born from a process so unique that it can never be replicated.
 <br />
 

 Every subtle variation in color, motif, texture, or detail is a testament to its unique journey demands to be celebrated
 <br/>
 

 By owning this piece, you now own an irreplaceable treasure, never will another exist quite like this one. Thank you for embracing the beauty of imperfection and the power of individuality and for supporting the Indian crafts story.
 <br/>",Disclaimer,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
cloud-blouse-set-copy,,,,,,,,,XS,,,,,,,,1909-XS,5000.0,shopify,100,continue,manual,35500.00,,true,true,,https://cdn.shopify.com/s/files/1/0895/7760/files/kissmesunshine1.jpg?v=1746767902,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
cloud-blouse-set-copy,,,,,,,,,S,,,,,,,,1909-S,5000.0,shopify,100,continue,manual,35500.00,,true,true,,https://cdn.shopify.com/s/files/1/0895/7760/files/kissmesunshinecloseup.jpg?v=1746767902,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
cloud-blouse-set-copy,,,,,,,,,M,,,,,,,,1909-M,5000.0,shopify,100,continue,manual,35500.00,,true,true,,https://cdn.shopify.com/s/files/1/0895/7760/files/kissmesunshinecloseup2.jpg?v=1746767902,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
cloud-blouse-set-copy,,,,,,,,,L,,,,,,,,1909-L,5000.0,shopify,100,continue,manual,35500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
cloud-blouse-set-copy,,,,,,,,,XL,,,,,,,,1909-XL,5000.0,shopify,100,continue,manual,35500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
cloud-blouse-set-copy,,,,,,,,,2XL,,,,,,,,1909-2XL,5000.0,shopify,100,continue,manual,35500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
cloud-blouse-set-copy,,,,,,,,,3XL,,,,,,,,1909-3XL,5000.0,shopify,100,continue,manual,35500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
cloud-blouse-set-copy,,,,,,,,,4XL,,,,,,,,1909-4XL,5000.0,shopify,100,continue,manual,35500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
cloud-blouse-set-copy,,,,,,,,,5XL,,,,,,,,1909-5XL,5000.0,shopify,100,continue,manual,35500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
cloud-blouse-set-copy,,,,,,,,,6XL,,,,,,,,1909-6XL,5000.0,shopify,100,continue,manual,35500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
cloud-blouse-set-copy,,,,,,,,,Custom,,,,,,,,1909-Custom,5000.0,shopify,100,continue,manual,35500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
mustard-trench-set-copy,Blush Rush,"<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div>
<span style=""font-weight: 400;""></span><br>
</div>
<div><br></div>
<div> </div>
<div><br></div>
<div><br></div>
<div> </div>
<div>
<span color=""#ff00ff"" data-mce-fragment=""1""></span><br>
</div>
<div>
<span color=""#ff00ff"" data-mce-fragment=""1""></span><br>
</div>
<div>
<span color=""#ff00ff"" data-mce-fragment=""1""></span> </div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
<div>
<div>
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div><br></div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
<div>
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;""> </div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
<div style=""text-align: center;""><br></div>",Papa Don't Preach by Shubhika,Uncategorized,Saree,"allwomen, Jacket, lon25, mto",true,Size,XXS,,,,,,,,2204-XXS,7000.0,shopify,100,continue,manual,84500.00,,true,true,,,,,false,,,,,,,,,,,,,,"rawsilk printed trench jacket paired with an embroidered blouse and a printed high wasited skirt. <br>
 
Color: Pink<br> 
No of pcs: 4<br>
Composition : Rawsilk<br>
Product code: 2204<br>

<br>

Please note - the set doesn't include a stitched petticoat . Only petticoat fabric is provided. Incase you would like to get a stitched petticoat with the set.",Product Information,,,,"The processing time is 3-4 weeks from the date of placing the order. <br>
 

 

  
 
 

 

  Sale items may take up to 10 days for dispatch. <br> For any Queries or Assistance 
 

 

 Call or Whatsapp - 9967996897. <br>
 

 

 Email us at digitalsales@papadontpreach.com",Delivery Timelines,"Each garment from Papa Dont Preach carries the soul of our ancient Indian crafts — hand-dyed, hand-embroidered, and masterfully created by third generation karigars. No two hands are the same, and neither are the pieces they bring to life. The garment you now hold or see is a singular creation, born from a process so unique that it can never be replicated.
<br />

Every subtle variation in color, motif, texture, or detail is a testament to its unique journey demands to be celebrated
<br/>

By owning this piece, you now own an irreplaceable treasure, never will another exist quite like this one. Thank you for embracing the beauty of imperfection and the power of individuality and for supporting the Indian crafts story.
<br/>",Disclaimer,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
mustard-trench-set-copy,,,,,,,,,XS,,,,,,,,2204-XS,7000.0,shopify,100,continue,manual,84500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
mustard-trench-set-copy,,,,,,,,,S,,,,,,,,2204-S,7000.0,shopify,100,continue,manual,84500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
mustard-trench-set-copy,,,,,,,,,M,,,,,,,,2204-M,7000.0,shopify,100,continue,manual,84500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
mustard-trench-set-copy,,,,,,,,,L,,,,,,,,2204-L,7000.0,shopify,100,continue,manual,84500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
mustard-trench-set-copy,,,,,,,,,XL,,,,,,,,2204-XL,7000.0,shopify,100,continue,manual,84500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
mustard-trench-set-copy,,,,,,,,,2XL,,,,,,,,2204-2XL,7000.0,shopify,100,continue,manual,84500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
mustard-trench-set-copy,,,,,,,,,3XL,,,,,,,,2204-3XL,7000.0,shopify,100,continue,manual,84500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
mustard-trench-set-copy,,,,,,,,,4XL,,,,,,,,2204-4XL,7000.0,shopify,100,continue,manual,84500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
mustard-trench-set-copy,,,,,,,,,5XL,,,,,,,,2204-5XL,7000.0,shopify,100,continue,manual,84500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
mustard-trench-set-copy,,,,,,,,,6XL,,,,,,,,2204-6XL,7000.0,shopify,100,continue,manual,84500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
mustard-trench-set-copy,,,,,,,,,Custom,,,,,,,,2204-Custom,7000.0,shopify,100,continue,manual,84500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
blush-rush-copy,Hold the Applause,"<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div>
<span style=""font-weight: 400;""></span><br>
</div>
<div><br></div>
<div> </div>
<div><br></div>
<div><br></div>
<div> </div>
<div>
<span color=""#ff00ff"" data-mce-fragment=""1""></span><br>
</div>
<div>
<span color=""#ff00ff"" data-mce-fragment=""1""></span><br>
</div>
<div>
<span color=""#ff00ff"" data-mce-fragment=""1""></span> </div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
<div>
<div>
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div><br></div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
<div>
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;""> </div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
<div style=""text-align: center;""><br></div>",Papa Don't Preach by Shubhika,Uncategorized,Saree,"allwomen, Jacket, mto",false,Size,XXS,,,,,,,,2193-XXS,7000.0,shopify,100,continue,manual,34500.00,,true,true,,,,,false,,,,,,,,,,,,,,"rawsilk printed trench jacket paired with an embroidered blouse and a printed high wasited skirt. <br>
 
Color: Yellow<br> 
No of pcs: 4<br>
Composition : Rawsilk<br>
Product code: 2205<br>

<br>

Please note - the set doesn't include a stitched petticoat . Only petticoat fabric is provided. Incase you would like to get a stitched petticoat with the set.",Product Information,,,,"The processing time is 3-4 weeks from the date of placing the order. <br>
 

 

  
 
 

 

  Sale items may take up to 10 days for dispatch. <br> For any Queries or Assistance 
 

 

 Call or Whatsapp - 9967996897. <br>
 

 

 Email us at digitalsales@papadontpreach.com",Delivery Timelines,"Each garment from Papa Dont Preach carries the soul of our ancient Indian crafts — hand-dyed, hand-embroidered, and masterfully created by third generation karigars. No two hands are the same, and neither are the pieces they bring to life. The garment you now hold or see is a singular creation, born from a process so unique that it can never be replicated.
<br />

Every subtle variation in color, motif, texture, or detail is a testament to its unique journey demands to be celebrated
<br/>

By owning this piece, you now own an irreplaceable treasure, never will another exist quite like this one. Thank you for embracing the beauty of imperfection and the power of individuality and for supporting the Indian crafts story.
<br/>",Disclaimer,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,draft
blush-rush-copy,,,,,,,,,XS,,,,,,,,2193-XS,7000.0,shopify,100,continue,manual,34500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
blush-rush-copy,,,,,,,,,S,,,,,,,,2193-S,7000.0,shopify,100,continue,manual,34500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
blush-rush-copy,,,,,,,,,M,,,,,,,,2193-M,7000.0,shopify,100,continue,manual,34500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
blush-rush-copy,,,,,,,,,L,,,,,,,,2193-L,7000.0,shopify,100,continue,manual,34500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
blush-rush-copy,,,,,,,,,XL,,,,,,,,2193-XL,7000.0,shopify,100,continue,manual,34500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
blush-rush-copy,,,,,,,,,2XL,,,,,,,,2193-2XL,7000.0,shopify,100,continue,manual,34500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
blush-rush-copy,,,,,,,,,3XL,,,,,,,,2193-3XL,7000.0,shopify,100,continue,manual,34500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
blush-rush-copy,,,,,,,,,4XL,,,,,,,,2193-4XL,7000.0,shopify,100,continue,manual,34500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
blush-rush-copy,,,,,,,,,5XL,,,,,,,,2193-5XL,7000.0,shopify,100,continue,manual,34500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
blush-rush-copy,,,,,,,,,6XL,,,,,,,,2193-6XL,7000.0,shopify,100,continue,manual,34500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
blush-rush-copy,,,,,,,,,Custom,,,,,,,,2193-Custom,7000.0,shopify,100,continue,manual,34500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
hold-the-applause-copy,Living for the drama,"<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div>
<span style=""font-weight: 400;""></span>no img found </div>
<div><br></div>
<div> </div>
<div><br></div>
<div> </div>
<div>  </div>
<div>
<span color=""#ff00ff"" data-mce-fragment=""1""></span><br>
</div>
<div>
<span color=""#ff00ff"" data-mce-fragment=""1""></span><br>
</div>
<div>
<span color=""#ff00ff"" data-mce-fragment=""1""></span> </div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
<div>
<div>
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div> </div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
<div>
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;"">
<div style=""text-align: center;""> </div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
<div style=""text-align: center;""><br></div>",Papa Don't Preach by Shubhika,Uncategorized,Saree,"allwomen, Jacket, lon25, mto, newarrival",true,Size,XXS,,,,,,,,1962-XXS,7000.0,shopify,100,continue,manual,10500.00,,true,true,,https://cdn.shopify.com/s/files/1/0895/7760/files/living_for_the_drama_1_1.jpg?v=1746785546,1,"",false,,,,,,,,,,,,,," <br>
 
Color: Beige<br> 
No of pcs: 1<br>
Composition : twill<br>
Product code: 1962<br>

<br>

Please note - the set doesn't include a stitched petticoat . Only petticoat fabric is provided. Incase you would like to get a stitched petticoat with the set.",Product Information,,,,"The processing time is 3-4 weeks from the date of placing the order. <br>
 

 

  
 
 

 

  Sale items may take up to 10 days for dispatch. <br> For any Queries or Assistance 
 

 

 Call or Whatsapp - 9967996897. <br>
 

 

 Email us at digitalsales@papadontpreach.com",Delivery Timelines,"Each garment from Papa Dont Preach carries the soul of our ancient Indian crafts — hand-dyed, hand-embroidered, and masterfully created by third generation karigars. No two hands are the same, and neither are the pieces they bring to life. The garment you now hold or see is a singular creation, born from a process so unique that it can never be replicated.
<br />

Every subtle variation in color, motif, texture, or detail is a testament to its unique journey demands to be celebrated
<br/>

By owning this piece, you now own an irreplaceable treasure, never will another exist quite like this one. Thank you for embracing the beauty of imperfection and the power of individuality and for supporting the Indian crafts story.
<br/>",Disclaimer,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
hold-the-applause-copy,,,,,,,,,XS,,,,,,,,1962-XS,7000.0,shopify,100,continue,manual,10500.00,,true,true,,https://cdn.shopify.com/s/files/1/0895/7760/files/living_for_the_drama_2_1.jpg?v=1746785545,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
hold-the-applause-copy,,,,,,,,,S,,,,,,,,1962-S,7000.0,shopify,100,continue,manual,10500.00,,true,true,,https://cdn.shopify.com/s/files/1/0895/7760/files/living_for_the_drama_front_1.jpg?v=1746785546,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
hold-the-applause-copy,,,,,,,,,M,,,,,,,,1962-M,7000.0,shopify,100,continue,manual,10500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
hold-the-applause-copy,,,,,,,,,L,,,,,,,,1962-L,7000.0,shopify,100,continue,manual,10500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
hold-the-applause-copy,,,,,,,,,XL,,,,,,,,1962-XL,7000.0,shopify,100,continue,manual,10500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
hold-the-applause-copy,,,,,,,,,2XL,,,,,,,,1962-2XL,7000.0,shopify,100,continue,manual,10500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
hold-the-applause-copy,,,,,,,,,3XL,,,,,,,,1962-3XL,7000.0,shopify,100,continue,manual,10500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
hold-the-applause-copy,,,,,,,,,4XL,,,,,,,,1962-4XL,7000.0,shopify,100,continue,manual,10500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
hold-the-applause-copy,,,,,,,,,5XL,,,,,,,,1962-5XL,7000.0,shopify,100,continue,manual,10500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
hold-the-applause-copy,,,,,,,,,6XL,,,,,,,,1962-6XL,7000.0,shopify,100,continue,manual,10500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
hold-the-applause-copy,,,,,,,,,Custom,,,,,,,,1962-Custom,7000.0,shopify,100,continue,manual,10500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
cloud-blouse-set-copy-1,Pink Denim Set,<p>                    </p>,Papa Don't Preach by Shubhika,Uncategorized,Indian Bridal,"allwomen, lon25, mto, Skirt",false,Size,XXS,,,,,,,,1909-XXS,5000.0,shopify,100,continue,manual,35500.00,,true,true,,,,,false,,,,,,,,,,,,,," <br> <br>

Color: Pink<br>
Product code: 1909<br>
No of pcs: 1<br>
Composition: satin<br>",Product Information,"<p>""Please note that RTS products may have minor defects.
 No exchanges or refunds are available on any product.""<br>Manufacture and marketed by: &nbsp;WW Papa Don't Preach, &nbsp;104, S.J. House, Sitaram Mill Compound, Lower Parel East, Mumbai, Maharashtra 400012<br>Country of Origin: India</p>",Additional Information,,"The processing time is 3-4 weeks from the date of placing the order. <br>
  
 

  
 

  
  
  
 

  
 

  Sale items may take up to 10 days for dispatch. <br> For any Queries or Assistance 
  
 

  
 

  Call or Whatsapp - 9967996897. <br>
  
 

  
 

  Email us at digitalsales@papadontpreach.com",Delivery Timelines,"Each garment from Papa Dont Preach carries the soul of our ancient Indian crafts — hand-dyed, hand-embroidered, and masterfully created by third generation karigars. No two hands are the same, and neither are the pieces they bring to life. The garment you now hold or see is a singular creation, born from a process so unique that it can never be replicated.
 <br />
 

 Every subtle variation in color, motif, texture, or detail is a testament to its unique journey demands to be celebrated
 <br/>
 

 By owning this piece, you now own an irreplaceable treasure, never will another exist quite like this one. Thank you for embracing the beauty of imperfection and the power of individuality and for supporting the Indian crafts story.
 <br/>",Disclaimer,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,draft
cloud-blouse-set-copy-1,,,,,,,,,XS,,,,,,,,1909-XS,5000.0,shopify,100,continue,manual,35500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
cloud-blouse-set-copy-1,,,,,,,,,S,,,,,,,,1909-S,5000.0,shopify,100,continue,manual,35500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
cloud-blouse-set-copy-1,,,,,,,,,M,,,,,,,,1909-M,5000.0,shopify,100,continue,manual,35500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
cloud-blouse-set-copy-1,,,,,,,,,L,,,,,,,,1909-L,5000.0,shopify,100,continue,manual,35500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
cloud-blouse-set-copy-1,,,,,,,,,XL,,,,,,,,1909-XL,5000.0,shopify,100,continue,manual,35500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
cloud-blouse-set-copy-1,,,,,,,,,2XL,,,,,,,,1909-2XL,5000.0,shopify,100,continue,manual,35500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
cloud-blouse-set-copy-1,,,,,,,,,3XL,,,,,,,,1909-3XL,5000.0,shopify,100,continue,manual,35500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
cloud-blouse-set-copy-1,,,,,,,,,4XL,,,,,,,,1909-4XL,5000.0,shopify,100,continue,manual,35500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
cloud-blouse-set-copy-1,,,,,,,,,5XL,,,,,,,,1909-5XL,5000.0,shopify,100,continue,manual,35500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
cloud-blouse-set-copy-1,,,,,,,,,6XL,,,,,,,,1909-6XL,5000.0,shopify,100,continue,manual,35500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
cloud-blouse-set-copy-1,,,,,,,,,Custom,,,,,,,,1909-Custom,5000.0,shopify,100,continue,manual,35500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
